date,temperature_2m,wind_speed_10m,wind_direction_10m,relative_humidity_2m,precipitation,surface_pressure,cloud_cover,visibility,dewpoint_2m,site_name
2026-02-15T00:00:00+00:00,17.293499,9.422101,263.41815,78.0,0.0,1015.0491,29.0,17800.0,13.420894,NESTOR - BES
2026-02-15T01:00:00+00:00,15.9435,9.605998,257.00537,78.0,0.0,1015.1389,36.0,18300.0,12.110659,NESTOR - BES
2026-02-15T02:00:00+00:00,14.393499,4.896529,287.1028,83.0,0.0,1015.7258,6.0,16500.0,11.5426855,NESTOR - BES
2026-02-15T03:00:00+00:00,13.4435,1.08,180.0,85.0,0.0,1016.0182,23.0,15800.0,10.971718,NESTOR - BES
2026-02-15T04:00:00+00:00,13.3435,2.0991426,149.03632,82.0,0.0,1015.718,100.0,16900.0,10.333974,NESTOR - BES
2026-02-15T05:00:00+00:00,14.393499,4.8433046,138.01286,84.0,0.0,1016.0252,89.0,16500.0,11.72402,NESTOR - BES
2026-02-15T06:00:00+00:00,13.9435,2.9024127,150.2552,82.0,0.0,1015.82245,98.0,17300.0,10.919952,NESTOR - BES
2026-02-15T07:00:00+00:00,13.0935,4.510787,208.61037,78.0,0.0,1015.2171,98.0,18900.0,9.343942,NESTOR - BES
2026-02-15T08:00:00+00:00,12.6935,3.8773184,201.80147,81.0,0.0,1015.01465,98.0,17400.0,9.516283,NESTOR - BES
2026-02-15T09:00:00+00:00,12.3435,6.297428,120.963684,83.0,0.0,1015.2113,100.0,16700.0,9.537662,NESTOR - BES
2026-02-15T10:00:00+00:00,12.2935,4.829907,116.56499,88.0,0.0,1015.11127,98.0,14700.0,10.362615,NESTOR - BES
2026-02-15T11:00:00+00:00,11.7935,5.4833565,113.19862,87.0,0.0,1014.30914,98.0,14800.0,9.699601,NESTOR - BES
2026-02-15T12:00:00+00:00,11.143499,5.95906,115.01687,90.0,0.0,1013.7054,57.0,13800.0,9.564219,NESTOR - BES
2026-02-15T13:00:00+00:00,10.9435,5.3517847,132.27362,90.0,0.0,1013.604,30.0,13300.0,9.366697,NESTOR - BES
2026-02-15T14:00:00+00:00,10.893499,5.8048253,150.2552,87.0,0.0,1013.7035,12.0,14700.0,8.814305,NESTOR - BES
2026-02-15T15:00:00+00:00,10.4935,6.8777895,132.87889,86.0,0.0,1014.39874,11.0,15300.0,8.250281,NESTOR - BES
2026-02-15T16:00:00+00:00,13.143499,4.379589,99.46225,88.0,0.0,1014.91797,100.0,14600.0,11.199785,NESTOR - BES
2026-02-15T17:00:00+00:00,15.4435,3.0758414,69.44387,80.0,0.0,1014.8357,80.0,17600.0,12.0092325,NESTOR - BES
2026-02-15T18:00:00+00:00,16.1435,2.1897945,260.53775,69.0,0.0,1015.04034,98.0,22900.0,10.452172,NESTOR - BES
2026-02-15T19:00:00+00:00,16.6435,5.0142193,248.96242,70.0,0.0,1014.44543,98.0,22500.0,11.147282,NESTOR - BES
2026-02-15T20:00:00+00:00,17.1935,11.165805,271.84756,64.0,0.0,1013.8508,98.0,25800.0,10.324147,NESTOR - BES
2026-02-15T21:00:00+00:00,17.4935,12.015589,261.38443,65.0,0.0,1012.6557,98.0,24900.0,10.84159,NESTOR - BES
2026-02-15T22:00:00+00:00,16.8435,11.570515,264.64426,71.0,0.0,1012.4513,98.0,21600.0,11.553361,NESTOR - BES
2026-02-15T23:00:00+00:00,16.6935,9.422101,263.41815,68.0,0.0,1011.9511,98.0,23200.0,10.758545,NESTOR - BES
2026-02-16T00:00:00+00:00,15.9935,7.5170207,253.30067,67.0,0.0,1011.94604,98.0,24000.0,9.868712,NESTOR - BES
2026-02-16T01:00:00+00:00,15.143499,5.154415,245.22488,69.0,0.0,1011.6403,85.0,23300.0,9.495526,NESTOR - BES
2026-02-16T02:00:00+00:00,14.0435,4.5820518,224.9999,69.0,0.0,1011.7319,27.0,23500.0,8.443029,NESTOR - BES
2026-02-16T03:00:00+00:00,13.393499,6.519877,186.3401,66.0,0.0,1012.1259,1.0,25300.0,7.1696496,NESTOR - BES
2026-02-16T04:00:00+00:00,12.2435,4.829907,153.43501,77.0,0.0,1011.9178,51.0,19200.0,8.328129,NESTOR - BES
2026-02-16T05:00:00+00:00,11.893499,3.8268526,138.81418,77.0,0.0,1012.0147,65.0,19100.0,7.9887733,NESTOR - BES
2026-02-16T06:00:00+00:00,11.7435,5.3999996,126.86998,81.0,0.0,1011.91394,78.0,17300.0,8.589699,NESTOR - BES
2026-02-16T07:00:00+00:00,11.3435,8.4042845,99.865746,82.0,0.0,1011.61145,4.0,17200.0,8.380471,NESTOR - BES
2026-02-16T08:00:00+00:00,10.5935,8.766573,109.17911,83.0,0.0,1011.2067,91.0,16600.0,7.8257747,NESTOR - BES
2026-02-16T09:00:00+00:00,10.7935,7.9036193,120.0685,81.0,0.0,1011.00867,93.0,17200.0,7.6630297,NESTOR - BES
2026-02-16T10:00:00+00:00,10.7435,9.449572,139.63554,81.0,0.0,1010.8088,86.0,17300.0,7.614255,NESTOR - BES
2026-02-16T11:00:00+00:00,11.0935,9.686609,131.98714,78.0,0.0,1010.013,97.0,18700.0,7.401847,NESTOR - BES
2026-02-16T12:00:00+00:00,10.7935,7.0911775,113.962494,76.0,0.0,1009.3124,97.0,19900.0,6.731616,NESTOR - BES
2026-02-16T13:00:00+00:00,10.4435,7.928177,129.47243,78.0,0.0,1008.91034,97.0,19100.0,6.770571,NESTOR - BES
2026-02-16T14:00:00+00:00,10.3435,7.289444,110.22495,75.0,0.0,1008.9097,80.0,20400.0,6.1038074,NESTOR - BES
2026-02-16T15:00:00+00:00,10.2935,8.225035,113.198616,77.0,0.0,1008.90936,97.0,19600.0,6.4372625,NESTOR - BES
2026-02-16T16:00:00+00:00,12.393499,10.308831,102.09474,76.0,0.0,1009.2246,97.0,19700.0,8.280661,NESTOR - BES
2026-02-16T17:00:00+00:00,14.2435,13.324863,128.41809,67.0,0.0,1009.7378,99.0,24400.0,8.200224,NESTOR - BES
2026-02-16T18:00:00+00:00,16.6935,16.831684,138.46832,61.0,0.0,1009.0573,100.0,28500.0,9.1354265,NESTOR - BES
2026-02-16T19:00:00+00:00,17.8435,26.33911,169.76526,63.0,0.0,1008.2675,33.0,26800.0,10.703313,NESTOR - BES
2026-02-16T20:00:00+00:00,16.293499,31.92654,172.87508,75.0,0.0,1007.45776,100.0,20300.0,11.854098,NESTOR - BES
2026-02-16T21:00:00+00:00,16.2435,30.49818,172.53952,80.0,0.1,1007.0583,100.0,16200.0,12.788083,NESTOR - BES
2026-02-16T22:00:00+00:00,14.2435,24.482647,233.97253,94.0,3.9,1007.84186,100.0,10100.0,13.29087,NESTOR - BES
2026-02-16T23:00:00+00:00,13.0435,15.2947035,296.56497,93.0,2.8000002,1008.7307,100.0,8900.0,11.937292,NESTOR - BES
2026-02-17T00:00:00+00:00,13.5935,5.4477882,172.40544,86.0,0.0,1008.7348,99.0,16200.0,11.29534,NESTOR - BES
2026-02-17T01:00:00+00:00,13.643499,6.87779,186.00891,83.0,0.1,1008.8349,100.0,17000.0,10.80918,NESTOR - BES
2026-02-17T02:00:00+00:00,13.143499,7.42159,165.96373,89.0,0.0,1009.2302,99.0,8300.0,11.370408,NESTOR - BES
2026-02-17T03:00:00+00:00,12.9935,12.72283,244.8852,89.0,6.8,1009.62836,99.0,3400.0,11.222477,NESTOR - BES
2026-02-17T04:00:00+00:00,13.1935,11.808878,232.43134,85.0,0.0,1010.12897,57.0,16100.0,10.726511,NESTOR - BES
2026-02-17T05:00:00+00:00,12.9935,8.699793,245.55606,78.0,0.0,1011.0254,96.0,19800.0,9.246847,NESTOR - BES
2026-02-17T06:00:00+00:00,13.143499,10.105681,265.91446,77.0,0.0,1011.82465,0.0,19600.0,9.200684,NESTOR - BES
2026-02-17T07:00:00+00:00,12.4435,11.252519,262.6477,82.0,0.0,1012.4183,100.0,17000.0,9.454942,NESTOR - BES
2026-02-17T08:00:00+00:00,11.643499,5.506941,191.30989,88.0,0.0,1012.6116,41.0,15000.0,9.722396,NESTOR - BES
2026-02-17T09:00:00+00:00,11.893499,8.78872,145.0079,87.0,0.0,1012.9127,100.0,15300.0,9.797963,NESTOR - BES
2026-02-17T10:00:00+00:00,12.143499,3.6,143.13002,80.0,0.0,1012.6153,99.0,18100.0,8.795793,NESTOR - BES
2026-02-17T11:00:00+00:00,11.4935,2.1897945,189.46225,81.0,0.0,1012.8102,64.0,17500.0,8.345847,NESTOR - BES
2026-02-17T12:00:00+00:00,12.2935,8.534353,242.35411,86.0,0.1,1013.1156,100.0,15700.0,10.01846,NESTOR - BES
2026-02-17T13:00:00+00:00,11.643499,7.072878,194.7436,91.0,0.0,1013.50964,99.0,13400.0,10.223372,NESTOR - BES
2026-02-17T14:00:00+00:00,11.893499,5.815978,21.801476,93.0,0.4,1014.80865,80.0,13000.0,10.797181,NESTOR - BES
2026-02-17T15:00:00+00:00,11.3435,7.628263,109.290146,94.0,0.0,1015.50305,30.0,12500.0,10.412185,NESTOR - BES
2026-02-17T16:00:00+00:00,12.4435,8.669949,131.63345,91.0,0.0,1016.60925,96.0,13400.0,11.014463,NESTOR - BES
2026-02-17T17:00:00+00:00,14.1935,5.3517847,137.72638,81.0,0.0,1017.3208,49.0,17200.0,10.979136,NESTOR - BES
2026-02-17T18:00:00+00:00,15.9935,7.24486,243.43501,66.0,0.0,1017.83356,23.0,25100.0,9.644364,NESTOR - BES
2026-02-17T19:00:00+00:00,16.4435,11.440979,245.85446,65.0,0.0,1017.93646,33.0,26100.0,9.84442,NESTOR - BES
2026-02-17T20:00:00+00:00,16.5935,11.770403,246.57129,64.0,0.0,1017.6383,100.0,26200.0,9.755371,NESTOR - BES
2026-02-17T21:00:00+00:00,16.8935,14.48972,243.43501,62.0,0.0,1017.14166,13.0,27500.0,9.56594,NESTOR - BES
2026-02-17T22:00:00+00:00,16.543499,15.111424,257.61926,67.0,0.0,1016.8398,100.0,24700.0,10.392984,NESTOR - BES
2026-02-17T23:00:00+00:00,15.6935,14.440443,265.71094,74.0,0.0,1016.73364,100.0,20400.0,11.071938,NESTOR - BES
2026-02-18T00:00:00+00:00,15.2935,10.703569,250.34608,70.0,0.0,1016.83026,95.0,22400.0,9.8536825,NESTOR - BES
2026-02-18T01:00:00+00:00,14.6935,4.8433046,221.98714,77.0,0.0,1016.62616,96.0,19300.0,10.7032,NESTOR - BES
2026-02-18T02:00:00+00:00,13.8435,4.2136917,199.9832,77.0,0.0,1016.9191,68.0,19300.0,9.879275,NESTOR - BES
2026-02-18T03:00:00+00:00,12.5435,9.605998,167.00539,77.0,0.0,1017.20874,27.0,19000.0,8.618991,NESTOR - BES
2026-02-18T04:00:00+00:00,12.2435,11.928989,185.19434,78.0,0.0,1017.00684,97.0,18600.0,8.518606,NESTOR - BES
2026-02-18T05:00:00+00:00,12.893499,4.3498964,204.44394,80.0,0.0,1016.91187,99.0,17800.0,9.526216,NESTOR - BES
2026-02-18T06:00:00+00:00,12.393499,5.6920996,161.56496,78.0,0.0,1016.7085,48.0,19300.0,8.664258,NESTOR - BES
2026-02-18T07:00:00+00:00,12.643499,9.422101,186.58185,77.0,0.0,1016.6106,86.0,19200.0,8.715943,NESTOR - BES
2026-02-18T08:00:00+00:00,12.6935,13.627795,192.20045,64.0,0.0,1015.71313,99.0,26200.0,6.0566354,NESTOR - BES
2026-02-18T09:00:00+00:00,12.643499,12.594856,210.96368,70.0,0.0,1015.41315,80.0,22600.0,7.313562,NESTOR - BES
2026-02-18T10:00:00+00:00,13.143499,21.485697,188.6731,65.0,0.0,1014.6186,100.0,25600.0,6.7091184,NESTOR - BES
2026-02-18T11:00:00+00:00,13.5935,23.000591,197.30061,69.0,0.0,1013.4247,99.0,23600.0,8.012408,NESTOR - BES
2026-02-18T12:00:00+00:00,13.2435,31.559086,237.57895,80.0,0.6,1013.1228,100.0,17800.0,9.867061,NESTOR - BES
2026-02-18T13:00:00+00:00,14.3435,20.60823,250.61539,71.0,0.0,1013.3307,100.0,22400.0,9.153632,NESTOR - BES
2026-02-18T14:00:00+00:00,12.8435,22.392462,274.61057,87.0,1.0,1013.51886,100.0,11600.0,10.732381,NESTOR - BES
2026-02-18T15:00:00+00:00,12.6935,26.826641,319.89914,85.0,0.1,1014.1166,100.0,6900.0,10.236083,NESTOR - BES
2026-02-18T16:00:00+00:00,11.9435,15.137133,334.65387,93.0,1.6,1015.4081,100.0,12500.0,10.846752,NESTOR - BES
2026-02-18T17:00:00+00:00,13.143499,17.786331,305.9422,77.0,0.1,1016.8139,100.0,19300.0,9.200684,NESTOR - BES
2026-02-18T18:00:00+00:00,13.643499,5.904439,322.43134,77.0,0.0,1017.3167,100.0,19100.0,9.685396,NESTOR - BES
2026-02-18T19:00:00+00:00,14.393499,14.799459,311.05472,62.0,0.0,1017.22266,70.0,27700.0,7.204264,NESTOR - BES
2026-02-18T20:00:00+00:00,14.9935,18.86139,293.6294,57.0,0.0,1016.82794,26.0,31900.0,6.542434,NESTOR - BES
2026-02-18T21:00:00+00:00,15.0435,18.584509,314.21527,54.0,0.0,1015.6312,35.0,34300.0,5.805151,NESTOR - BES
2026-02-18T22:00:00+00:00,14.4435,14.799459,311.05472,56.0,0.0,1015.327,98.0,32000.0,5.7717743,NESTOR - BES
2026-02-18T23:00:00+00:00,14.393499,15.990646,301.1849,55.0,0.0,1014.9275,10.0,33200.0,5.4650474,NESTOR - BES
2026-02-19T00:00:00+00:00,14.143499,12.979984,303.6901,53.0,0.0,1014.02765,15.0,34700.0,4.700211,NESTOR - BES
2026-02-19T01:00:00+00:00,12.2935,12.24,298.0724,62.0,0.0,1014.1134,26.0,27900.0,5.2194657,NESTOR - BES
2026-02-19T02:00:00+00:00,11.143499,10.931203,287.24155,61.0,0.0,1014.2043,0.0,28800.0,3.9004722,NESTOR - BES
2026-02-19T03:00:00+00:00,10.7935,9.114471,279.09018,60.0,0.0,1014.7007,0.0,30200.0,3.33567,NESTOR - BES
2026-02-19T04:00:00+00:00,10.5435,11.966954,316.2188,60.0,0.0,1014.59894,8.0,30100.0,3.1001377,NESTOR - BES
2026-02-19T05:00:00+00:00,10.143499,10.948973,297.4075,67.0,0.0,1014.995,34.0,25200.0,4.289107,NESTOR - BES
2026-02-19T06:00:00+00:00,9.7435,3.0758414,200.55612,69.0,0.0,1015.1913,100.0,23800.0,4.3268385,NESTOR - BES
2026-02-19T07:00:00+00:00,9.2935,1.484318,255.96373,72.0,0.0,1015.1878,19.0,21800.0,4.503233,NESTOR - BES
2026-02-19T08:00:00+00:00,9.143499,1.835647,168.69011,70.0,0.0,1014.987,5.0,23200.0,3.9570034,NESTOR - BES
2026-02-19T09:00:00+00:00,8.4435,5.692099,145.30478,76.0,0.0,1014.98157,100.0,200.0,4.4558864,NESTOR - BES
2026-02-19T10:00:00+00:00,8.5435,7.42159,129.09386,76.0,0.0,1014.5834,20.0,19900.0,4.55274,NESTOR - BES
2026-02-19T11:00:00+00:00,8.2935,6.618519,135.0001,84.0,0.0,1014.681,25.0,16300.0,5.7484045,NESTOR - BES
2026-02-19T12:00:00+00:00,7.7935004,6.439876,116.56499,84.0,0.0,1014.57733,7.0,16300.0,5.25847,NESTOR - BES
2026-02-19T13:00:00+00:00,7.1435003,9.504272,142.69597,88.0,0.0,1014.47253,100.0,200.0,5.289438,NESTOR - BES
2026-02-19T14:00:00+00:00,7.3435,8.225035,113.198616,76.0,0.0,1014.27454,100.0,20100.0,3.39042,NESTOR - BES
2026-02-19T15:00:00+00:00,7.6435003,8.699793,114.44395,82.0,0.0,1014.67584,14.0,16900.0,4.7655516,NESTOR - BES
2026-02-19T16:00:00+00:00,9.643499,7.771331,76.60749,85.0,0.0,1014.6918,100.0,15800.0,7.2440743,NESTOR - BES
2026-02-19T17:00:00+00:00,11.9435,6.519877,96.340096,76.0,0.0,1015.20856,87.0,19400.0,7.845023,NESTOR - BES
2026-02-19T18:00:00+00:00,13.5935,5.5887027,165.06853,68.0,0.0,1015.12103,47.0,23800.0,7.7977886,NESTOR - BES
2026-02-19T19:00:00+00:00,13.643499,10.829959,195.42223,71.0,0.0,1014.6225,38.0,21900.0,8.481539,NESTOR - BES
2026-02-19T20:00:00+00:00,14.3435,11.609651,209.7448,67.0,0.0,1013.82965,41.0,24300.0,8.295582,NESTOR - BES
2026-02-19T21:00:00+00:00,15.9435,16.676977,212.6609,57.0,0.0,1012.6442,62.0,30700.0,7.431118,NESTOR - BES
2026-02-19T22:00:00+00:00,14.9935,20.49156,198.43504,61.0,0.0,1012.0382,99.0,27900.0,7.532616,NESTOR - BES
2026-02-19T23:00:00+00:00,13.7935,18.331741,199.50253,73.0,0.0,1011.63025,100.0,20600.0,9.03698,NESTOR - BES
2026-02-20T00:00:00+00:00,13.9435,21.068459,196.88687,72.0,0.0,1010.9329,100.0,21100.0,8.976792,NESTOR - BES
2026-02-20T01:00:00+00:00,12.5935,15.077082,213.31064,85.0,0.1,1010.5234,100.0,9800.0,10.137995,NESTOR - BES
2026-02-20T02:00:00+00:00,12.3435,15.459054,297.75842,94.0,8.9,1010.8208,100.0,12400.0,11.404862,NESTOR - BES
2026-02-20T03:00:00+00:00,12.893499,14.24163,290.72565,80.0,0.4,1011.02454,99.0,18100.0,9.526216,NESTOR - BES
2026-02-20T04:00:00+00:00,13.0435,20.456745,298.36896,65.0,0.1,1011.02576,99.0,26200.0,6.61408,NESTOR - BES
2026-02-20T05:00:00+00:00,12.643499,12.72283,295.1148,71.0,0.0,1011.92065,100.0,22800.0,7.5212803,NESTOR - BES
2026-02-20T06:00:00+00:00,12.0935,14.689588,306.02747,67.0,0.0,1012.31573,99.0,25000.0,6.149637,NESTOR - BES
2026-02-20T07:00:00+00:00,11.8435,17.76081,287.7005,58.0,0.0,1012.81274,99.0,30700.0,3.8414302,NESTOR - BES
2026-02-20T08:00:00+00:00,10.643499,6.193674,305.53775,69.0,0.0,1012.7037,47.0,24100.0,5.1886144,NESTOR - BES
2026-02-20T09:00:00+00:00,10.893499,6.924738,351.02744,64.0,0.0,1013.2045,100.0,28200.0,4.3485394,NESTOR - BES
2026-02-20T10:00:00+00:00,11.4935,13.089354,301.5042,58.0,0.0,1013.20935,100.0,31400.0,3.5130477,NESTOR - BES
2026-02-20T11:00:00+00:00,11.0435,6.830519,288.43503,68.0,0.0,1012.40753,100.0,25200.0,5.3611174,NESTOR - BES
2026-02-20T12:00:00+00:00,10.9935,6.1094027,315.0001,61.0,0.0,1012.507,100.0,30400.0,3.7588968,NESTOR - BES
2026-02-20T13:00:00+00:00,10.0935,6.193674,324.46225,70.0,0.0,1012.6996,100.0,23400.0,4.8682585,NESTOR - BES
2026-02-20T14:00:00+00:00,9.8435,9.085988,326.3099,69.0,0.0,1013.1966,16.0,24600.0,4.4225974,NESTOR - BES
2026-02-20T15:00:00+00:00,9.4435,9.0,106.26028,71.0,0.0,1013.4928,100.0,22800.0,4.44744,NESTOR - BES
2026-02-20T16:00:00+00:00,10.7435,7.729527,117.75845,70.0,0.0,1014.2014,68.0,22000.0,5.4916677,NESTOR - BES
2026-02-20T17:00:00+00:00,12.2435,3.8939953,33.6901,69.0,0.0,1014.4124,100.0,23300.0,6.720339,NESTOR - BES
2026-02-20T18:00:00+00:00,13.8435,7.491114,305.21768,55.0,0.0,1015.0232,14.0,32800.0,4.9525,NESTOR - BES
2026-02-20T19:00:00+00:00,14.4435,12.594856,300.96368,56.0,0.0,1015.6264,88.0,35300.0,5.7717743,NESTOR - BES
2026-02-20T20:00:00+00:00,14.643499,9.904906,289.0936,51.0,0.0,1015.129,58.0,37000.0,4.6121545,NESTOR - BES
2026-02-20T21:00:00+00:00,15.1935,11.304229,279.16226,49.0,0.0,1014.6342,100.0,38300.0,4.546312,NESTOR - BES
2026-02-20T22:00:00+00:00,15.143499,12.144331,281.9761,53.0,0.0,1014.23486,39.0,34400.0,5.6279902,NESTOR - BES
2026-02-20T23:00:00+00:00,15.0935,11.770403,293.4287,49.0,0.0,1013.73553,13.0,38400.0,4.4543877,NESTOR - BES
2026-02-21T00:00:00+00:00,14.4935,13.138765,279.46225,53.0,0.0,1014.1302,0.0,34700.0,5.0249643,NESTOR - BES
2026-02-21T01:00:00+00:00,13.393499,8.854829,296.56497,55.0,0.0,1014.5208,0.0,32800.0,4.5330834,NESTOR - BES
2026-02-21T02:00:00+00:00,11.3435,5.0142193,291.03757,65.0,0.0,1014.80457,0.0,26200.0,4.9981003,NESTOR - BES
2026-02-21T03:00:00+00:00,10.9935,2.3051248,231.34016,64.0,0.0,1015.6003,1.0,26800.0,4.44345,NESTOR - BES
2026-02-21T04:00:00+00:00,10.0435,9.36,90.0,73.0,0.0,1015.892,0.0,21300.0,5.4236145,NESTOR - BES
2026-02-21T05:00:00+00:00,9.3435,7.10031,120.46546,72.0,0.0,1016.5851,0.0,22300.0,4.5513515,NESTOR - BES
2026-02-21T06:00:00+00:00,8.5435,7.0911775,113.962494,75.0,0.0,1016.67883,100.0,200.0,4.363333,NESTOR - BES
2026-02-21T07:00:00+00:00,7.9935,7.127636,135.0001,80.0,0.0,1016.8739,100.0,200.0,4.753103,NESTOR - BES
2026-02-21T08:00:00+00:00,7.8935003,6.8777895,132.87889,80.0,0.0,1016.8729,100.0,200.0,4.6556683,NESTOR - BES
2026-02-21T09:00:00+00:00,9.0935,6.4096174,128.15727,76.0,0.0,1016.9823,100.0,200.0,5.085411,NESTOR - BES
2026-02-21T10:00:00+00:00,8.143499,6.489992,123.6901,76.0,0.0,1017.1746,100.0,200.0,4.165319,NESTOR - BES
2026-02-21T11:00:00+00:00,8.0435,6.3690495,132.70937,78.0,0.0,1016.97406,100.0,200.0,4.4392986,NESTOR - BES
2026-02-21T12:00:00+00:00,7.3935003,5.1919937,123.690094,84.0,0.0,1016.5698,100.0,16100.0,4.866508,NESTOR - BES
2026-02-21T13:00:00+00:00,6.7435,5.692099,124.69522,84.0,0.0,1016.2653,100.0,200.0,4.2295427,NESTOR - BES
2026-02-21T14:00:00+00:00,7.3435,5.904439,142.43134,81.0,0.0,1016.3699,100.0,200.0,4.297037,NESTOR - BES
2026-02-21T15:00:00+00:00,8.0935,6.193674,125.537766,73.0,0.0,1017.1739,100.0,200.0,3.5438914,NESTOR - BES
2026-02-21T16:00:00+00:00,9.893499,3.0758414,110.55613,75.0,0.0,1018.0863,0.0,19900.0,5.668727,NESTOR - BES
2026-02-21T17:00:00+00:00,13.393499,4.6938252,94.39862,49.0,0.0,1018.11304,0.0,38500.0,2.8912063,NESTOR - BES
2026-02-21T18:00:00+00:00,15.893499,4.896529,72.89719,41.0,0.0,1018.1322,0.0,47500.0,2.6518743,NESTOR - BES
2026-02-21T19:00:00+00:00,19.0935,1.8,233.13002,36.0,0.0,1018.1558,1.0,52900.0,3.669263,NESTOR - BES
2026-02-21T20:00:00+00:00,18.7435,13.246826,317.2026,41.0,0.0,1017.75415,0.0,47500.0,5.21639,NESTOR - BES
2026-02-21T21:00:00+00:00,18.793499,10.086427,304.82455,57.0,0.0,1016.6568,0.0,30700.0,10.095881,NESTOR - BES
2026-02-21T22:00:00+00:00,18.0935,18.228943,279.09018,55.0,0.0,1017.3502,1.0,32300.0,8.911132,NESTOR - BES
2026-02-21T23:00:00+00:00,17.543499,10.483357,285.94547,52.0,0.0,1017.1464,1.0,35000.0,7.5739794,NESTOR - BES
2026-02-22T00:00:00+00:00,17.293499,10.137692,286.50443,52.0,0.0,1017.3442,2.0,35200.0,7.3427334,NESTOR - BES
2026-02-22T01:00:00+00:00,16.2435,7.2805495,278.53067,54.0,0.0,1017.4362,12.0,34100.0,6.9205914,NESTOR - BES
2026-02-22T02:00:00+00:00,14.143499,3.8268526,311.18582,63.0,0.0,1017.91925,4.0,27300.0,7.201712,NESTOR - BES
2026-02-22T03:00:00+00:00,13.1935,5.0911684,135.0001,63.0,0.0,1018.7106,99.0,27400.0,6.3022156,NESTOR - BES
2026-02-22T04:00:00+00:00,12.5435,4.6800003,112.61991,60.0,0.0,1019.3042,21.0,29800.0,4.984014,NESTOR - BES
2026-02-22T05:00:00+00:00,11.7935,7.653705,138.81418,61.0,0.0,1019.4979,99.0,29300.0,4.513912,NESTOR - BES
2026-02-22T06:00:00+00:00,11.6935,6.193674,125.537766,57.0,0.0,1019.8964,99.0,32800.0,3.4537635,NESTOR - BES
2026-02-22T07:00:00+00:00,11.4435,6.989936,124.50858,56.0,0.0,1020.09406,99.0,33900.0,2.969345,NESTOR - BES
2026-02-22T08:00:00+00:00,10.7935,6.489992,123.6901,59.0,0.0,1019.4903,10.0,30700.0,3.0977318,NESTOR - BES
2026-02-22T09:00:00+00:00,10.1935,6.9247384,117.89718,60.0,0.0,1019.4855,7.0,30200.0,2.7703688,NESTOR - BES
2026-02-22T10:00:00+00:00,9.9435,7.9932966,144.16226,62.0,0.0,1018.78516,99.0,28700.0,2.9973094,NESTOR - BES
2026-02-22T11:00:00+00:00,9.9435,6.4096174,141.84273,60.0,0.0,1018.4858,18.0,29600.0,2.5348046,NESTOR - BES
2026-02-22T12:00:00+00:00,9.0435,4.6102495,128.65984,62.0,0.0,1018.47876,1.0,27800.0,2.1459708,NESTOR - BES
2026-02-22T13:00:00+00:00,8.4435,4.510787,118.61037,64.0,0.0,1018.57367,100.0,200.0,2.022627,NESTOR - BES
2026-02-22T14:00:00+00:00,8.393499,7.4128532,119.05451,66.0,0.0,1018.9725,100.0,200.0,2.407159,NESTOR - BES
2026-02-22T15:00:00+00:00,9.1935,7.8954163,133.1524,62.0,0.0,1019.27826,100.0,200.0,2.2878716,NESTOR - BES
2026-02-22T16:00:00+00:00,11.9935,6.1094027,135.0001,64.0,0.0,1019.9985,1.0,26900.0,5.39245,NESTOR - BES
2026-02-22T17:00:00+00:00,15.5435,3.7064266,119.05451,54.0,0.0,1020.225,5.0,34200.0,6.269963,NESTOR - BES
2026-02-22T18:00:00+00:00,18.7435,5.8603754,312.5104,44.0,0.0,1019.94946,7.0,44100.0,6.236596,NESTOR - BES
2026-02-22T19:00:00+00:00,18.9935,9.585739,304.28693,40.0,0.0,1020.0512,0.0,47600.0,5.0858045,NESTOR - BES
2026-02-22T20:00:00+00:00,19.9935,12.819235,308.15726,49.0,0.0,1019.6594,3.0,37300.0,8.955274,NESTOR - BES
2026-02-22T21:00:00+00:00,19.8935,16.075521,304.046,57.0,0.0,1019.05975,8.0,29900.0,11.123873,NESTOR - BES
2026-02-22T22:00:00+00:00,20.0935,14.081477,302.47116,60.0,0.0,1018.6622,4.0,28800.0,12.087794,NESTOR - BES
2026-02-22T23:00:00+00:00,19.6435,15.175612,292.30624,56.0,0.0,1018.3595,6.0,31600.0,10.624112,NESTOR - BES
2026-02-23T00:00:00+00:00,18.8435,12.57426,293.6294,58.0,0.0,1018.35345,4.0,29600.0,10.403144,NESTOR - BES
2026-02-23T01:00:00+00:00,17.2435,11.298495,292.47946,69.0,0.0,1017.9425,4.0,23100.0,11.504296,NESTOR - BES
2026-02-23T02:00:00+00:00,15.7935,6.297428,300.96368,71.0,0.0,1018.231,10.0,22300.0,10.545588,NESTOR - BES
2026-02-23T03:00:00+00:00,14.3435,4.6938257,302.47116,76.0,0.0,1018.9187,4.0,19500.0,10.16814,NESTOR - BES
2026-02-23T04:00:00+00:00,13.1935,1.1384199,18.435053,80.0,0.0,1018.9101,0.0,17200.0,9.81837,NESTOR - BES
2026-02-23T05:00:00+00:00,12.643499,2.5455842,135.0001,73.0,0.0,1019.1052,2.0,20900.0,7.9290886,NESTOR - BES
2026-02-23T06:00:00+00:00,12.0435,6.151683,159.44388,75.0,0.0,1018.8014,0.0,19800.0,7.7472095,NESTOR - BES
2026-02-23T07:00:00+00:00,11.4435,10.685391,147.38077,75.0,0.0,1018.7969,0.0,18900.0,7.1672273,NESTOR - BES
